fecha,semana_iso,punto,producto,cantidad,precio_unitario,valor_cobrado,forma_pago,producto_receta,observaciones,fuente
2026-07-25,30,Online,Event celosias dream,2,38250,76500,Transferencia,,FE-1827,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Event celosias dream,3,38250,114750,Transferencia,,FE-1839,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Event gomphenas blancas,1,38250,38250,Transferencia,Event gomphenas blancas,FE-1827,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Event lisianthus 5 tallos,20,42500,850000,Transferencia,,FE-1839,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Event statice ruso solo,1,40000,40000,Transferencia,,FE-1827,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Event strawflower dreams 10 tallos,2,38250,76500,Transferencia,,FE-1827,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Gomphrenas,1,45000,45000,Transferencia,Gomphrenas (paquete grande),FE-1850,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Matricaria,1,45000,38250,Transferencia,,FE-1827,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Online,Paquete gomphenas salmon rose,4,45000,153000,Transferencia,Paquete gomphenas salmon rose,FE-1839,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Campanula,1,50000,50000,Efectivo,Campanula (paquete),"Dusty, colitas de conejo y celosías cresta","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Campanula,1,50000,50000,Datafono,Campanula (paquete),"Dusty, colitas de conejo y celosías crestas","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Greenery con lisianthus,1,75000,75000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Matricaria,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Paquete celosias dream mix,2,50000,100000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,San Lucas,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Bocas de dragon y plumas,1,50000,50000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-25,30,Tesoro,Paquete de lisianthus solo,1,60000,51000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Jardines,Bocas de dragon,3,38000,114000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Jardines,Bouquet forever Dream grande,1,140000,140000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Jardines,Bouquet forever Dream mediano,1,120000,120000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Jardines,Bouquet forever Dream pequeño,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Jardines,Bouquet forever Dream pequeño,1,85000,85000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,San Lucas,Bocas de dragon,1,38000,30400,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,San Lucas,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,San Lucas,Paquete ammi majus,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,San Lucas,Paquete celosias dream mix,1,50000,50000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Tesoro,Edicion Especial Lisianthus,1,75000,75000,Efectivo,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Tesoro,Paquete celosias dream mix,2,50000,0,Salida por daño,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-26,30,Tesoro,Paquete statice dream mix,2,40000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Bocas de dragon y statice,1,45000,45000,Efectivo,,Dusty y cola de conejo 50.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Edicion Especial Lisianthus,1,75000,75000,Efectivo,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Edicion Especial Lisianthus,1,75000,71250,Efectivo,Edicion Especial Lisianthus,Paga 70.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Jardines,Paquete lisianthus solo,1,50000,50000,Datafono,Paquete lisianthus solo,Paga 60.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Bocas de dragon y plumas,1,50000,50000,Transferencia,,FE-1854,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Bouquet  Dream Land,1,285000,285000,Transferencia,,FE-1852,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Celosias plumosas,1,50000,50000,Transferencia,Celosias plumosas,FE-1851,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1855,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1856,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,FE-1852,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,FE-1853,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Paquete lisianthus solo,2,50000,100000,Transferencia,Paquete lisianthus solo,FE-1854,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Paquete lisianthus solo,3,50000,150000,Transferencia,Paquete lisianthus solo,FE-1857,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Online,Paquete statice dream mix,1,40000,40000,Transferencia,,FE-1851,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon,3,38000,0,Salida por daño,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon y plumas,1,50000,0,Online,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon y plumas,1,50000,0,Online,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon y plumas,1,50000,0,Online,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Bocas de dragon y statice,3,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Cosecha Grande,1,125000,0,Online,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Cosecha Pequeño,1,105000,105000,Efectivo,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Cosecha Pequeño,1,105000,0,Online,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Edicion Especial Lisianthus,1,75000,71250,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Matricaria,1,45000,42750,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Paquete ammi majus,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Paquete de lisianthus solo,1,60000,54000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,San Lucas,Paquete statice pink dreams,1,40000,0,Online,Paquete statice pink dreams,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Bocas de dragon,1,38000,30400,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Bocas de dragon,1,38000,0,Salida por daño,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Bocas de dragon y plumas,1,50000,50000,Transferencia,,"Dusty, colitas de conejo y celosías cresta","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Bocas de dragon y plumas,1,50000,50000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Cosecha Pequeño,1,105000,105000,Datafono,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Edicion Especial Lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Paquete ammi majus,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-27,31,Tesoro,Paquete gomphrenas rose,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Bocas de dragon y statice,2,45000,90000,Datafono,,"1 paquete de Dusty, Colita conejo","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Matricaria,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Matricaria,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Del Este,Paquete de lisianthus solo,1,60000,60000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Bocas de dragon,2,38000,76000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Bocas de dragon y statice,1,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Cosecha Grande,1,125000,112500,Transferencia,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Zinnias,1,50000,50000,Efectivo,,dusty,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Jardines,Zinnias,1,50000,50000,Efectivo,,dusty,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Bocas de dragon,8,38000,304000,Transferencia,Bocas de dragón (paquete),FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Bocas de dragon y plumas,1,50000,50000,Transferencia,,FE-1864,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Celosias plumosas,4,50000,200000,Transferencia,Celosias plumosas,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Centro de mesa pequeño,1,145000,145000,Transferencia,Centro de mesa pequeño,FE-1858,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1860,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Cosecha Pequeño,1,105000,89250,Transferencia,Cosecha Pequeño,FE-1862,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Dahlias,2,70000,140000,Transferencia,,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Dusty miller con colitas de conejo,1,45000,45000,Transferencia,,FE-1859,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Dusty miller con colitas de conejo,2,45000,90000,Transferencia,,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,FE-1863,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Event bocas de dragon 10 tallos,2,32300,64600,Transferencia,,FE-1861,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Event gomphenas rose 30 tallos,2,38250,76500,Transferencia,Event gomphenas rose 30 tallos,FE-1861,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Event lisianthus 5 tallos,2,42500,85000,Transferencia,,FE-1861,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Event zinnias 10 tallos,3,45000,135000,Transferencia,,FE-1861,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Matricaria,4,45000,180000,Transferencia,,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Paquete ammi majus,4,45000,180000,Transferencia,,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Online,Paquete lisianthus solo,6,50000,300000,Transferencia,Paquete lisianthus solo,FE-1866,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,San Lucas,Cosecha Grande,2,125000,250000,Transferencia,Cosecha Grande,Se convierte en una pequeña,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,San Lucas,Paquete ammi majus,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Tesoro,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Tesoro,Bocas de dragon y plumas,1,50000,50000,Datafono,,Pago 55.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Tesoro,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Tesoro,Matricaria,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-28,31,Tesoro,Paquete ammi majus,1,45000,45000,Transferencia,,Paga 40.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Bocas de dragon,2,38000,0,Salida por daño,Bocas de dragón (paquete),"se usan para retocar paquetes Statice, boca y cosechas","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Bocas de dragon,2,38000,76000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Bocas de dragon y plumas,1,50000,0,Online,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Bocas de dragon y plumas,2,50000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Bocas de dragon y statice,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Cosecha Grande,2,125000,0,Online,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Cosecha Pequeño,1,105000,0,Online,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Dusty miller con colitas de conejo,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Dusty miller con colitas de conejo,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Edicion especial lisianthus,1,75000,0,Online,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Edicion especial lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Matricaria,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-29,31,Del Este,Paquete ammi majus,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
